Comment,Date,language
Awesome!!!,2025-04-23T11:52:42Z,others
"Banks should only be allowed to lend the amount of money they have from depositors.
The banks lend money to debtors from depositors cash savings.  The debtor pays say 5.5% interest plus the principal to the bank and the bank pays 4% interest to the depositor with the principal going back into the safe ready to pay any cash demands from depositors.
If the bank needs more money to lend out (or to repay depositors) than it has from deposits on hand,  it can go to the central bank and borrow money from that bank and pay them interest and principal to return the money.  The central bank can either print money or get money from foreign governments or large institutions who have bought treasuries with a particular interest rate of return.
The central bank can increase the money supply in accordance with the value of the resources that have been extracted from the ground or oceans, etc, and from the work output (sweat equity) from people.  Equity gets locked up with the purchase of buildings and infrastructure and the amount of cash circulating is a measure of the difference between total economic output, equity that is locked up in bricks and mortar, and the rest is cash to circulate in the economy to facilitate the transactions of goods and services.

Money created out of thin air simply caused the value of money to be reduced which, in a word, is inflation, i.e. a house is a house regardless of the present dollar value of that house.  I bought a house thirty years ago for $100,000, today it's cash value is $1M, but it is the same house.",2025-04-15T14:01:58Z,en
"Of course central bankers have long moved on from this because it's not on their interest. Yes, let's believe everything the central bankers say as our savings have kept their value and nobody is getting poorer and poorer. Got it!",2025-04-12T17:52:32Z,en
I think the first few parts of the story can still work with the money multiplier but I agree that the facrt a lot of countries set the reserve requirement to zero means money creation can just go into infinity along with on demand reserves.,2025-04-09T02:04:59Z,en
"So what your saying is that we are not under a fractional reserve system, we are under a Commercial Banks Can Make Lones as Long as they can Justify them"" system, similar to how we got into the 2008 crisis.  Interesting",2025-04-07T00:24:26Z,en
"Money is debt. It means I will pay you. Pay you what? Gold, Silver and copper. Or other resources such as Uranium or Lithium. Money is not a resource. It's a record or a debt to you, or your debt to someone else.",2025-04-05T21:39:01Z,en
"I think I understand the refutation, but from what I understand, its not at the main point of the money multiplier effect.  This argument doesn't refute that money is created and loaned again and again (the money does multiply!).  All it basically says is the the reserve requirement is not the true limit to the effect - the effect is still there!  You could have titled this video ""The money multiplier effect is worse than you thought!"" no?",2025-04-04T03:48:18Z,en
thank god there is zero institutional support for the gold standard,2025-03-10T06:50:11Z,en
ohno mankiw's book was a lie  (not an intentional lie i guess but yk),2025-03-08T13:41:58Z,en
Came here thinking a fundamental misunderstanding when it came to our creation of finance.  Not so.  The steps are semantics.  We are governed by IOUs when it comes to labour and market.  We are torn by the ownership of resources.  Banks can laugh.  Governments can weep.  Exchange will always be with us.,2025-03-06T16:42:09Z,en
"So in summary, the money generation functions exactly like the money multiplier theory says, just by a slightly different mechanism. And the end result is the same.",2025-03-06T08:48:50Z,en
"When the global financial crisis happened, the entirety of the world income was estimated to be $70 trillion. The debt in loans worldwide were $700 trillion, meaning that by a very long margin, there was more loans in the world needing repayment than money on earth to pay them back.",2025-02-16T12:46:12Z,en
"Commercial Banks create money? Yes. Well, so Money Multiplier exist.",2025-02-09T00:50:36Z,en
"You're doing a fantastic job! I have a quick question: I have a SafePal wallet with USDT, and I have the seed phrase. (proof inner hobby bounce blouse able donate virtual luggage cart morning ticket). What's the best way to send them to Binance?",2025-01-20T05:30:11Z,en
i didn’t understand a thing ,2025-01-06T09:41:46Z,en
"""If the American people ever allow private banks to control the issue of their currency, first by inflation, then by deflation, the banks and corporations that will grow up around them will deprive the people of all property until their children wake up homeless"" -Thomas Jefferson",2024-12-30T04:30:40Z,en
Thanks for this wonderful explanation,2024-12-21T11:18:02Z,en
Ridiculous. So essentially your belief is tht it doesn't exist because the central bank lends out reserves.,2024-11-22T05:02:55Z,en
too many inconsistencies in this video,2024-11-18T12:31:27Z,en
"If you want your loan in cash, where does the cash come from???",2024-11-15T02:15:25Z,en
"I’m not sure about this,but if the bank doesn’t have to have any reserve and can go to the central bank to ask for money,why should the Silicon Valley collapse because of lack of reserve,can anyone answer this?",2024-11-10T21:46:03Z,en
"Maybe I am misunderstanding something and someone can help explain this to me. 

While the reserve requirement may not be entirely accurate, I remember only the rough concept of reserves as one of the constraints that banks have when it comes to their effect on the money supply being taught in university.

This is then used to explore the maths of how much banks can affect the money supply for a given level of reserves or how much the money supply is increased if they manage to increase their capital.

In that sense this oversimplification involving reserve requirements is not entirely accurate, but as a method to explain fractional reserve banking it is more than feasible and does not introduce many issues. I may be completely missing the point here though.",2024-10-29T13:12:23Z,en
Like dropped,2024-10-26T18:27:10Z,others
banks dont create money we do,2024-10-14T21:38:09Z,en
"The origins of ""money/currency"" creation has been a confusion. The place to start with is - All ""Money"" originates from Debt. For good references find Richard Murphy, a Brit and Richard Werner, a German on YT. Lots of info on Banking and monetary functions.",2024-10-10T15:32:55Z,en
"Monopoly money at its best! 🧐
They just print it different colors and stickers for the rarity it holds. 
Sounds like a pyramid scheme ",2024-10-07T01:03:27Z,en
Economy is itself pyramid scheme.,2024-09-29T06:52:32Z,en
"Why is it so easy to learn wrong things in the university, when it comes to finance?",2024-09-18T05:47:07Z,en
Profesor Richard Werner proved this empirically. As long as the bank is large enough.,2024-09-15T10:34:31Z,en
"I would be interested in knowing how all this process of lending and money creation works in an country that uses another currency, like Panama. Can an local banks in such countries create new usd money in the form of bank deposits by making a loan?",2024-09-12T02:25:31Z,en
I don't think anyone really understands the world's financial system - an important central bank official actually told me this a few years ago.,2024-09-05T17:43:55Z,en
AUDIO SUCKS ASS DUDE !!!,2024-08-25T14:44:19Z,others
ask jews,2024-07-12T16:04:12Z,others
"No man should ever have the right to create money for free that another man has to work for. Every man should refuse to work for and hold a money that another man can create for free, thereby diluting them and stealing from them. All roads lead to Bitcoin. That is now inevitable. This corrupt and evil fiat monetary system, whereby some can create money out of thin air, for free, to the dilutional cost, detriment and impoverishment of others, will be destroyed. That is why Bitcoin was born. Bitcoin is gunpowder. Adopt it and record your wealth on its immutable and incorruptible ledger; or become its victim.",2024-07-07T04:27:37Z,en
"This all fake news. Banks dont accept deposits, In reality you give the bank a loan everytime you think your making a “deposit”. And  they dont loan other depositors money, instead they purchase securities.",2024-07-06T22:32:34Z,en
"1. I get a loan from a bank for money that never existed before.

2.  I buy the bank a house with that money.

3. I start to buy the house from the bank by paying the bank interest & capital with money I get as wages at my job. 

4. Meanwhile the bank creates more money and loans it out to others who buy houses.....this in turn creates more demand for houses which drives up the prices of houses.

5. Because house prices are rising due to the bank creating money and loaning it out....the house I am buying from the bank is now worth more....so now the banks asset reserve is growing .... so now the bank can create more money to loan out",2024-07-01T03:06:12Z,en
Banks control the world via that debt anyway :'(,2024-06-28T22:58:52Z,en
"Central banks are the necessary condition for long term inflation because their existence creates an incentive structure that leads to banks not worrying about how many deposits they create; they can create lots of money because the central bank is always there to bail them out. With no central bank, all banks who loan out more money than they actually have would cause bank runs and be thrown out of business; the system would tend towards 100% reserve banking where the banks function purely as either paid security for money or merely as a financial intermediary.",2024-06-22T08:31:10Z,en
"what a crazy, unsustainable system.  money must derive it's value from energy commodities (food, fuel and electricity) and banks should not be allowed to lend more than 50 percent of the food, fuel and electricity they have stored on hand at any given time. Exchange rates should be fixed and set by law at 1 dollar per joule or kilojoule.",2024-06-17T21:10:09Z,en
I don’t understand this I am so confuse,2024-05-31T19:18:43Z,en
“You can print money but you can’t print wealth”,2024-05-26T03:46:57Z,en
"Creating something just because you wrote in a ledger is stealing from people when ask them to pay back with interest. Even worse, lining the well-connected pockets or giving companies billions in stock buybacks. Research the top 10 companies that received government hand-outs, which are subsidies. They have like GM learned how to take profits and nationalize debts all on the backs of taxpayers. It's all pyramid schemes wrapped up in a clever design where all the money goes to the top just like the Monopoly game. Fractional reserve lending was a thing but now they have found more unethical ways to exploit on the backs of people. Even worse now with AI coming to remove all workers, we will be forced to beg our new overlords for resources they have all purchased with something that was never real. All money is a means to end and its essentially a power grab for control.",2024-05-13T01:42:17Z,en
"Money is created by commercial banks buying securities from ""depositors"" AND in Washington. Only Washington has an unlimited printing press. ""Inflation can only be created in Washington. Inflation is a printing press phenomenon."" - Milton Friedman. Only Washington can create 4 trillion dollars out of thin air. Central banks printing do the dirty work for govts AND commercial banks handing out too many unproductive non GDP loans cause hyper inflation.",2024-04-24T16:13:01Z,en
"8:17 you can find reserve requirements here: 
https://en.wikipedia.org/wiki/Reserve_requirement",2024-04-11T02:05:36Z,en
it sounds like a giant ponzi scheme? if banks can create money why cant private businesses or private people? Im curious what laws and regulations only give this power to banks?,2024-03-28T19:08:56Z,en
"I think it's a bit too easy to call it a myth, that 7-8% reserve the banks keep is linked to this multiplicator, it's not imaginary... 
It would be a myth if the textbooks would make it sound like that's why a run on the bank is so dangerous, because from you 100 euro, there's only 8 euro that still exists and all the rest is gone up in debt-smoke... 

I guess reality of the danger of a bankrun is that the loans are long term contracts and the deposits that immediately follow the loan when the borrower pays his bills and this money gets saved by other people, and this happens with short(er) term contracts, which makes for a dangerous balancing act.

I'd still say that the multiplication increases the risk and makes the entire system basically a joyride towards the next crash.",2024-03-20T21:55:11Z,en
"You are being intellectually dishonest.  In your example from 2:37 to 3:24, you state that they mutually loan each other money.  While it is true that the promissory note is listed as an asset on the bank’s balance sheet, and the borrower’s bank balance  is listed as a liability on the bank’s balance sheet, the dishonesty come from the fact that the bank truly created that money out of thin air WHILE the customer has to pay back the money with interest out of blood, sweat and tears.  

Either you are ignorant of the facts or you are being dishonest.",2024-03-11T16:36:55Z,en
Thanks!,2024-03-05T08:04:45Z,en
jews,2024-03-03T16:25:55Z,others
So simply put; banks make profits on money they created out of thin air… ?,2024-02-28T19:07:18Z,en
"magine a dollar as an inch on a ruler. A foot of lumber cost 12 inches.  Today that equates to $12 dollars.  

We counterfeit a couple trillion dollars to add to existing supply.  Now back to our lumber.  A foot of lumber still costs 12 inches.  However, the dollar no longer equates to an inch, but instead because of the added units, equates to 1/3rd of an inch.   12 inches now equates to $36 dollars.",2024-02-18T09:40:26Z,en
"Steps: 
1. Raise tier 1 capital (eg. $10m).
2. Attract your first deposits (eg. up to $100m). 
3. Make your first loan when you’ve attracted some deposits. 
4. Profit. 

Moral: commercial bank Can’t make a loan without attracting deposits first.",2024-02-08T02:27:30Z,en
Who gave the right to bankers to coin money?,2024-01-29T22:37:39Z,en
Thank you for pointing this out. Very informative video.,2024-01-26T13:25:52Z,en
"Hey Joeri, thanks for explaining so well. However, isnt there another dimension of multiplying?

The koney banks lend to a company is paid out as wages or saleries or as income for suppliers which in turn spend the money on other companies  goods or workers.

So each Euro or Dollar can be used several times if not saved or taxed away too early.

Shouldn't this determine how much or little circulating money we need to run all required transactions of our economy.
Is this a multiplyer effect?
Thanks for any response! ",2024-01-23T13:27:55Z,en
"Thanks.

I made a video on the outdated story some time ago. 

This new way of looking things at is a breath of fresh air.",2023-12-18T00:02:40Z,en
"This video has many flaws. Views should take care. Banks do not keep ""money"" at The Fed. Dollars cannot be reserves and money at the same time, wherever they exist. Dollars held at The Fed cannot be used as money because they cannot be transferred to the public. This guy has gotten some stuff very correct and some stuff very incorrect. Space and time do not permit me to elaborate, but view this video with caution.",2023-12-16T16:58:48Z,en
"Fractional reserve banking describes a system whereby banks loan out a certain amount of the deposits that they have on their balance sheets.
Fractional reserve banking facilitates lending, thereby expanding the economy.
In most countries, banks are required to keep a certain amount of their customer's deposits in reserve.
Banks with a low fractional reserve are vulnerable to bank runs because there is always a risk that withdrawals may exceed their available reserves.",2023-12-11T10:06:53Z,en
